STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
       4928,1977070101,    5,  14.8,  79.0,eor
       4928,1977070102,    5,  14.2,  83.0,eor
       4928,1977070103,    5,  13.6,  83.0,eor
       4928,1977070104,    5,  13.3,  88.0,eor
       4928,1977070105,    5,  13.1,  88.0,eor
       4928,1977070106,    5,  13.5,  86.0,eor
       4928,1977070107,    5,  14.2,  73.0,eor
       4928,1977070108,    5,  16.1,  66.0,eor
       4928,1977070109,    5,  16.8,  62.0,eor
       4928,1977070110,    5,  17.6,  55.0,eor
       4928,1977070111,    5,  18.0,  50.0,eor
       4928,1977070112,    5,  18.7,  52.0,eor
       4928,1977070113,    5,  18.5,  50.0,eor
       4928,1977070114,    5,  21.1,  42.0,eor
       4928,1977070115,    5,  20.8,  38.0,eor
       4928,1977070116,    5,  20.9,  37.0,eor
       4928,1977070117,    5,  21.7,  38.0,eor
       4928,1977070118,    5,  20.9,  40.0,eor
       4928,1977070119,    5,  19.9,  42.0,eor
       4928,1977070120,    5,  19.2,  48.0,eor
       4928,1977070121,    5,  18.0,  53.0,eor
       4928,1977070122,    5,  17.6,  52.0,eor
       4928,1977070123,    5,  16.2,  58.0,eor
       4928,1977070200,    5,  16.3,  55.0,eor
       4928,1977070201,    5,  15.8,  59.0,eor
       4928,1977070202,    5,  14.9,  73.0,eor
       4928,1977070203,    5,  14.1,  80.0,eor
       4928,1977070204,    5,  13.2,  85.0,eor
       4928,1977070205,    5,  12.8,  87.0,eor
       4928,1977070206,    5,  12.9,  87.0,eor
       4928,1977070207,    5,  14.2,  77.0,eor
       4928,1977070208,    5,  16.3,  65.0,eor
       4928,1977070209,    5,  19.0,  50.0,eor
       4928,1977070210,    5,  21.1,  41.0,eor
       4928,1977070211,    5,  22.2,  39.0,eor
       4928,1977070212,    5,  23.2,  38.0,eor
       4928,1977070213,    5,  23.8,  35.0,eor
       4928,1977070214,    5,  23.9,  30.0,eor
       4928,1977070215,    5,  24.7,  30.0,eor
       4928,1977070216,    5,  24.8,  29.0,eor
       4928,1977070217,    5,  25.2,  28.0,eor
       4928,1977070218,    5,  25.1,  27.0,eor
       4928,1977070219,    5,  24.7,  27.0,eor
       4928,1977070220,    5,  23.9,  30.0,eor
       4928,1977070221,    5,  22.1,  33.0,eor
       4928,1977070222,    5,  21.4,  34.0,eor
       4928,1977070223,    5,  20.0,  42.0,eor
       4928,1977070300,    5,  18.5,  68.0,eor
       4928,1977070301,    5,  17.0,  70.0,eor
       4928,1977070302,    5,  16.2,  77.0,eor
       4928,1977070303,    5,  15.7,  87.0,eor
       4928,1977070304,    5,  15.0,  88.0,eor
       4928,1977070305,    5,  14.3,  89.0,eor
       4928,1977070306,    5,  14.7,  88.0,eor
       4928,1977070307,    5,  15.2,  80.0,eor
       4928,1977070308,    5,  17.7,  66.0,eor
       4928,1977070309,    5,  20.3,  58.0,eor
       4928,1977070310,    5,  23.0,  50.0,eor
       4928,1977070311,    5,  24.8,  46.0,eor
       4928,1977070312,    5,  26.0,  38.0,eor
       4928,1977070313,    5,  26.8,  36.0,eor
       4928,1977070314,    5,  27.1,  35.0,eor
       4928,1977070315,    5,  28.0,  33.0,eor
       4928,1977070316,    5,  28.3,  31.0,eor
       4928,1977070317,    5,  28.4,  29.0,eor
       4928,1977070318,    5,  28.0,  32.0,eor
       4928,1977070319,    5,  27.7,  32.0,eor
       4928,1977070320,    5,  26.7,  34.0,eor
       4928,1977070321,    5,  24.2,  49.0,eor
       4928,1977070322,    5,  23.1,  56.0,eor
       4928,1977070323,    5,  22.0,  57.0,eor
       4928,1977070400,    5,  21.5,  61.0,eor
       4928,1977070401,    5,  21.1,  63.0,eor
       4928,1977070402,    5,  19.8,  78.0,eor
       4928,1977070403,    5,  18.1,  81.0,eor
       4928,1977070404,    5,  17.7,  84.0,eor
       4928,1977070405,    5,  16.8,  88.0,eor
       4928,1977070406,    5,  16.4,  89.0,eor
       4928,1977070407,    5,  17.1,  72.0,eor
       4928,1977070408,    5,  20.4,  70.0,eor
       4928,1977070409,    5,  22.0,  64.0,eor
       4928,1977070410,    5,  23.0,  58.0,eor
       4928,1977070411,    5,  24.7,  51.0,eor
       4928,1977070412,    5,  25.5,  45.0,eor
       4928,1977070413,    5,  26.5,  43.0,eor
       4928,1977070414,    5,  27.1,  40.0,eor
       4928,1977070415,    5,  27.5,  37.0,eor
       4928,1977070416,    5,  27.5,  34.0,eor
       4928,1977070417,    5,  27.6,  33.0,eor
       4928,1977070418,    5,  26.6,  38.0,eor
       4928,1977070419,    5,  25.8,  38.0,eor
       4928,1977070420,    5,  24.7,  39.0,eor
       4928,1977070421,    5,  23.1,  42.0,eor
       4928,1977070422,    5,  21.9,  44.0,eor
       4928,1977070423,    5,  21.0,  47.0,eor
       4928,1977070500,    5,  20.3,  52.0,eor
       4928,1977070501,    5,  19.0,  55.0,eor
       4928,1977070502,    5,  18.3,  58.0,eor
       4928,1977070503,    5,  17.8,  58.0,eor
       4928,1977070504,    5,  15.6,  76.0,eor
       4928,1977070505,    5,  15.2,  80.0,eor
       4928,1977070506,    5,  15.5,  79.0,eor
       4928,1977070507,    5,  16.3,  73.0,eor
       4928,1977070508,    5,  18.1,  64.0,eor
       4928,1977070509,    5,  20.5,  60.0,eor
       4928,1977070510,    5,  21.3,  52.0,eor
       4928,1977070511,    5,  22.8,  51.0,eor
       4928,1977070512,    5,  24.0,  44.0,eor
       4928,1977070513,    5,  25.0,  35.0,eor
       4928,1977070514,    5,  25.8,  34.0,eor
       4928,1977070515,    5,  25.5,  35.0,eor
       4928,1977070516,    5,  25.5,  33.0,eor
       4928,1977070517,    5,  25.6,  29.0,eor
       4928,1977070518,    5,  25.3,  31.0,eor
       4928,1977070519,    5,  24.5,  29.0,eor
       4928,1977070520,    5,  23.2,  30.0,eor
       4928,1977070521,    5,  21.9,  34.0,eor
       4928,1977070522,    5,  21.0,  38.0,eor
       4928,1977070523,    5,  20.3,  42.0,eor
       4928,1977070600,    5,  19.0,  51.0,eor
       4928,1977070601,    5,  18.0,  60.0,eor
       4928,1977070602,    5,  16.9,  69.0,eor
       4928,1977070603,    5,  16.5,  72.0,eor
       4928,1977070604,    5,  16.1,  76.0,eor
       4928,1977070605,    5,  15.2,  85.0,eor
       4928,1977070606,    5,  14.3,  88.0,eor
       4928,1977070607,    5,  15.7,  81.0,eor
       4928,1977070608,    5,  18.2,  68.0,eor
       4928,1977070609,    5,  21.0,  49.0,eor
       4928,1977070610,    5,  22.3,  38.0,eor
       4928,1977070611,    5,  23.7,  37.0,eor
       4928,1977070612,    5,  24.6,  33.0,eor
       4928,1977070613,    5,  25.2,  28.0,eor
       4928,1977070614,    5,  26.1,  26.0,eor
       4928,1977070615,    5,  26.1,  26.0,eor
       4928,1977070616,    5,  26.5,  26.0,eor
       4928,1977070617,    5,  26.3,  26.0,eor
       4928,1977070618,    5,  26.2,  28.0,eor
       4928,1977070619,    5,  25.6,  28.0,eor
       4928,1977070620,    5,  24.7,  28.0,eor
       4928,1977070621,    5,  23.1,  34.0,eor
       4928,1977070622,    5,  21.7,  39.0,eor
       4928,1977070623,    5,  20.2,  45.0,eor
       4928,1977070700,    5,  19.5,  52.0,eor
       4928,1977070701,    5,  18.7,  63.0,eor
       4928,1977070702,    5,  17.4,  73.0,eor
       4928,1977070703,    5,  16.3,  83.0,eor
       4928,1977070704,    5,  15.9,  83.0,eor
       4928,1977070705,    5,  15.3,  84.0,eor
       4928,1977070706,    5,  15.3,  85.0,eor
       4928,1977070707,    5,  16.2,  79.0,eor
       4928,1977070708,    5,  18.7,  65.0,eor
       4928,1977070709,    5,  21.2,  54.0,eor
       4928,1977070710,    5,  23.8,  45.0,eor
       4928,1977070711,    5,  24.4,  49.0,eor
       4928,1977070712,    5,  25.4,  39.0,eor
       4928,1977070713,    5,  26.2,  32.0,eor
       4928,1977070714,    5,  26.8,  28.0,eor
       4928,1977070715,    5,  27.3,  31.0,eor
       4928,1977070716,    5,  26.9,  32.0,eor
       4928,1977070717,    5,  26.8,  32.0,eor
       4928,1977070718,    5,  25.2,  45.0,eor
       4928,1977070719,    5,  24.0,  54.0,eor
       4928,1977070720,    5,  22.6,  62.0,eor
       4928,1977070721,    5,  21.2,  63.0,eor
       4928,1977070722,    5,  19.9,  72.0,eor
       4928,1977070723,    5,  19.1,  75.0,eor
       4928,1977070800,    5,  18.6,  80.0,eor
       4928,1977070801,    5,  17.5,  85.0,eor
       4928,1977070802,    5,  16.8,  87.0,eor
       4928,1977070803,    5,  16.0,  88.0,eor
       4928,1977070804,    5,  15.3,  88.0,eor
       4928,1977070805,    5,  15.2,  88.0,eor
       4928,1977070806,    5,  15.0,  88.0,eor
       4928,1977070807,    5,  16.2,  75.0,eor
       4928,1977070808,    5,  18.1,  67.0,eor
       4928,1977070809,    5,  19.2,  62.0,eor
       4928,1977070810,    5,  22.0,  48.0,eor
       4928,1977070811,    5,  22.8,  44.0,eor
       4928,1977070812,    5,  23.8,  40.0,eor
       4928,1977070813,    5,  24.5,  38.0,eor
       4928,1977070814,    5,  25.0,  35.0,eor
       4928,1977070815,    5,  25.5,  35.0,eor
       4928,1977070816,    5,  25.4,  35.0,eor
       4928,1977070817,    5,  25.2,  34.0,eor
       4928,1977070818,    5,  24.4,  35.0,eor
       4928,1977070819,    5,  23.2,  38.0,eor
       4928,1977070820,    5,  22.5,  39.0,eor
       4928,1977070821,    5,  21.8,  44.0,eor
       4928,1977070822,    5,  20.8,  46.0,eor
       4928,1977070823,    5,  19.5,  55.0,eor
       4928,1977070900,    5,  18.9,  60.0,eor
       4928,1977070901,    5,  18.1,  62.0,eor
       4928,1977070902,    5,  17.0,  74.0,eor
       4928,1977070903,    5,  16.1,  76.0,eor
       4928,1977070904,    5,  15.4,  81.0,eor
       4928,1977070905,    5,  15.1,  83.0,eor
       4928,1977070906,    5,  14.8,  87.0,eor
       4928,1977070907,    5,  15.7,  85.0,eor
       4928,1977070908,    5,  16.9,  80.0,eor
       4928,1977070909,    5,  18.2,  76.0,eor
       4928,1977070910,    5,  19.2,  70.0,eor
       4928,1977070911,    5,  20.5,  64.0,eor
       4928,1977070912,    5,  21.2,  65.0,eor
       4928,1977070913,    5,  20.4,  65.0,eor
       4928,1977070914,    5,  21.8,  57.0,eor
       4928,1977070915,    5,  22.1,  54.0,eor
       4928,1977070916,    5,  22.2,  51.0,eor
       4928,1977070917,    5,  22.3,  47.0,eor
       4928,1977070918,    5,  22.2,  51.0,eor
       4928,1977070919,    5,  21.2,  51.0,eor
       4928,1977070920,    5,  20.7,  57.0,eor
       4928,1977070921,    5,  20.1,  60.0,eor
       4928,1977070922,    5,  19.3,  65.0,eor
       4928,1977070923,    5,  18.7,  71.0,eor
       4928,1977071000,    5,  18.2,  77.0,eor
       4928,1977071001,    5,  17.7,  79.0,eor
       4928,1977071002,    5,  17.3,  83.0,eor
       4928,1977071003,    5,  17.0,  85.0,eor
       4928,1977071004,    5,  15.9,  90.0,eor
       4928,1977071005,    5,  15.2,  92.0,eor
       4928,1977071006,    5,  15.1,  93.0,eor
       4928,1977071007,    5,  15.3,  93.0,eor
       4928,1977071008,    5,  16.1,  88.0,eor
       4928,1977071009,    5,  18.1,  78.0,eor
       4928,1977071010,    5,  20.0,  67.0,eor
       4928,1977071011,    5,  21.2,  54.0,eor
       4928,1977071012,    5,  21.7,  48.0,eor
       4928,1977071013,    5,  22.5,  41.0,eor
       4928,1977071014,    5,  23.8,  35.0,eor
       4928,1977071015,    5,  24.0,  37.0,eor
       4928,1977071016,    5,  23.7,  38.0,eor
       4928,1977071017,    5,  23.5,  40.0,eor
       4928,1977071018,    5,  23.8,  38.0,eor
       4928,1977071019,    5,  23.8,  39.0,eor
       4928,1977071020,    5,  22.3,  43.0,eor
       4928,1977071021,    5,  21.0,  53.0,eor
       4928,1977071022,    5,  20.2,  54.0,eor
       4928,1977071023,    5,  19.1,  57.0,eor
       4928,1977071100,    5,  18.7,  62.0,eor
       4928,1977071101,    5,  18.0,  66.0,eor
       4928,1977071102,    5,  17.0,  71.0,eor
       4928,1977071103,    5,  15.5,  85.0,eor
       4928,1977071104,    5,  15.1,  85.0,eor
       4928,1977071105,    5,  14.3,  90.0,eor
       4928,1977071106,    5,  13.8,  93.0,eor
       4928,1977071107,    5,  14.9,  70.0,eor
       4928,1977071108,    5,  20.9,  55.0,eor
       4928,1977071109,    5,  23.2,  46.0,eor
       4928,1977071110,    5,  24.5,  42.0,eor
       4928,1977071111,    5,  24.9,  38.0,eor
       4928,1977071112,    5,  26.5,  33.0,eor
       4928,1977071113,    5,  26.5,  32.0,eor
       4928,1977071114,    5,  26.3,  30.0,eor
       4928,1977071115,    5,  27.3,  28.0,eor
       4928,1977071116,    5,  27.1,  28.0,eor
       4928,1977071117,    5,  26.9,  28.0,eor
       4928,1977071118,    5,  26.4,  29.0,eor
       4928,1977071119,    5,  25.0,  34.0,eor
       4928,1977071120,    5,  22.6,  41.0,eor
       4928,1977071121,    5,  21.5,  48.0,eor
       4928,1977071122,    5,  20.5,  54.0,eor
       4928,1977071123,    5,  20.1,  63.0,eor
       4928,1977071200,    5,  19.1,  74.0,eor
       4928,1977071201,    5,  17.8,  80.0,eor
       4928,1977071202,    5,  16.9,  84.0,eor
       4928,1977071203,    5,  15.9,  89.0,eor
       4928,1977071204,    5,  15.6,  88.0,eor
       4928,1977071205,    5,  16.0,  86.0,eor
       4928,1977071206,    5,  17.5,  76.0,eor
       4928,1977071207,    5,  19.9,  64.0,eor
       4928,1977071208,    5,  22.3,  50.0,eor
       4928,1977071209,    5,  24.8,  40.0,eor
       4928,1977071210,    5,  26.6,  34.0,eor
       4928,1977071211,    5,  27.8,  31.0,eor
       4928,1977071212,    5,  28.1,  27.0,eor
       4928,1977071213,    5,  29.2,  25.0,eor
       4928,1977071214,    5,  29.7,  21.0,eor
       4928,1977071215,    5,  29.8,  20.0,eor
       4928,1977071216,    5,  29.7,  21.0,eor
       4928,1977071217,    5,  24.9,  20.0,eor
       4928,1977071218,    5,  23.9,  22.0,eor
       4928,1977071219,    5,  27.6,  25.0,eor
       4928,1977071220,    5,  25.3,  33.0,eor
       4928,1977071221,    5,  24.1,  38.0,eor
       4928,1977071222,    5,  23.0,  41.0,eor
       4928,1977071223,    5,  21.2,  57.0,eor
       4928,1977071300,    5,  20.7,  64.0,eor
       4928,1977071301,    5,  19.9,  74.0,eor
       4928,1977071302,    5,  18.5,  77.0,eor
       4928,1977071303,    5,  18.6,  77.0,eor
       4928,1977071304,    5,  18.0,  79.0,eor
       4928,1977071305,    5,  17.7,  80.0,eor
       4928,1977071306,    5,  18.8,  75.0,eor
       4928,1977071307,    5,  21.6,  64.0,eor
       4928,1977071308,    5,  21.9,  58.0,eor
       4928,1977071309,    5,  21.9,  63.0,eor
       4928,1977071310,    5,  20.4,  85.0,eor
       4928,1977071311,    5,  20.0,  90.0,eor
       4928,1977071312,    5,  23.3,  57.0,eor
       4928,1977071313,    5,  24.3,  55.0,eor
       4928,1977071314,    5,  24.5,  64.0,eor
       4928,1977071315,    5,  20.9,  62.0,eor
       4928,1977071316,    5,  20.0,  65.0,eor
       4928,1977071317,    5,  20.0,  70.0,eor
       4928,1977071318,    5,  20.0,  73.0,eor
       4928,1977071319,    5,  20.0,  74.0,eor
       4928,1977071320,    5,  18.7,  83.0,eor
       4928,1977071321,    5,  18.1,  85.0,eor
       4928,1977071322,    5,  17.9,  86.0,eor
       4928,1977071323,    5,  17.0,  86.0,eor
       4928,1977071400,    5,  17.0,  87.0,eor
       4928,1977071401,    5,  17.2,  86.0,eor
       4928,1977071402,    5,  16.7,  89.0,eor
       4928,1977071403,    5,  16.5,  89.0,eor
       4928,1977071404,    5,  16.1,  91.0,eor
       4928,1977071405,    5,  15.4,  93.0,eor
       4928,1977071406,    5,  16.0,  93.0,eor
       4928,1977071407,    5,  17.5,  85.0,eor
       4928,1977071408,    5,  18.9,  80.0,eor
       4928,1977071409,    5,  18.9,  74.0,eor
       4928,1977071410,    5,  19.1,  71.0,eor
       4928,1977071411,    5,  18.6,  76.0,eor
       4928,1977071412,    5,  19.2,  70.0,eor
       4928,1977071413,    5,  19.1,  67.0,eor
       4928,1977071414,    5,  19.1,  73.0,eor
       4928,1977071415,    5,  15.8,  92.0,eor
       4928,1977071416,    5,  15.2,  89.0,eor
       4928,1977071417,    5,  15.7,  80.0,eor
       4928,1977071418,    5,  15.9,  71.0,eor
       4928,1977071419,    5,  15.5,  75.0,eor
       4928,1977071420,    5,  15.1,  85.0,eor
       4928,1977071421,    5,  15.0,  78.0,eor
       4928,1977071422,    5,  14.9,  78.0,eor
       4928,1977071423,    5,  14.6,  79.0,eor
       4928,1977071500,    5,  14.1,  80.0,eor
       4928,1977071501,    5,  13.8,  78.0,eor
       4928,1977071502,    5,  13.1,  78.0,eor
       4928,1977071503,    5,  12.2,  82.0,eor
       4928,1977071504,    5,  11.3,  83.0,eor
       4928,1977071505,    5,  11.1,  85.0,eor
       4928,1977071506,    5,  11.5,  85.0,eor
       4928,1977071507,    5,  12.4,  81.0,eor
       4928,1977071508,    5,  12.9,  69.0,eor
       4928,1977071509,    5,  12.0,  63.0,eor
       4928,1977071510,    5,  14.1,  50.0,eor
       4928,1977071511,    5,  15.0,  40.0,eor
       4928,1977071512,    5,  15.8,  37.0,eor
       4928,1977071513,    5,  15.1,  38.0,eor
       4928,1977071514,    5,  15.9,  36.0,eor
       4928,1977071515,    5,  16.9,  35.0,eor
       4928,1977071516,    5,  16.6,  34.0,eor
       4928,1977071517,    5,  16.1,  34.0,eor
       4928,1977071518,    5,  15.8,  37.0,eor
       4928,1977071519,    5,  15.3,  38.0,eor
       4928,1977071520,    5,  14.0,  47.0,eor
       4928,1977071521,    5,  13.1,  55.0,eor
       4928,1977071522,    5,  12.0,  62.0,eor
       4928,1977071523,    5,  11.3,  69.0,eor
       4928,1977071600,    5,   9.8,  80.0,eor
       4928,1977071601,    5,   9.6,  85.0,eor
       4928,1977071602,    5,   8.8,  93.0,eor
       4928,1977071603,    5,   8.1,  96.0,eor
       4928,1977071604,    5,   7.2,  97.0,eor
       4928,1977071605,    5,   7.0,  97.0,eor
       4928,1977071606,    5,   7.5,  97.0,eor
       4928,1977071607,    5,   9.2,  84.0,eor
       4928,1977071608,    5,  12.0,  64.0,eor
       4928,1977071609,    5,  14.9,  54.0,eor
       4928,1977071610,    5,  16.6,  38.0,eor
       4928,1977071611,    5,  17.8,  37.0,eor
       4928,1977071612,    5,  18.5,  33.0,eor
       4928,1977071613,    5,  19.0,  33.0,eor
       4928,1977071614,    5,  19.5,  29.0,eor
       4928,1977071615,    5,  20.0,  28.0,eor
       4928,1977071616,    5,  20.5,  29.0,eor
       4928,1977071617,    5,  20.0,  29.0,eor
       4928,1977071618,    5,  19.4,  29.0,eor
       4928,1977071619,    5,  18.7,  31.0,eor
       4928,1977071620,    5,  17.2,  35.0,eor
       4928,1977071621,    5,  16.2,  41.0,eor
       4928,1977071622,    5,  15.1,  48.0,eor
       4928,1977071623,    5,  14.8,  48.0,eor
       4928,1977071700,    5,  13.5,  54.0,eor
       4928,1977071701,    5,  12.7,  64.0,eor
       4928,1977071702,    5,  12.3,  68.0,eor
       4928,1977071703,    5,  12.3,  68.0,eor
       4928,1977071704,    5,  12.2,  68.0,eor
       4928,1977071705,    5,  12.3,  68.0,eor
       4928,1977071706,    5,  12.5,  69.0,eor
       4928,1977071707,    5,  13.7,  61.0,eor
       4928,1977071708,    5,  14.1,  59.0,eor
       4928,1977071709,    5,  15.1,  53.0,eor
       4928,1977071710,    5,  15.7,  52.0,eor
       4928,1977071711,    5,  15.9,  51.0,eor
       4928,1977071712,    5,  17.0,  46.0,eor
       4928,1977071713,    5,  18.8,  36.0,eor
       4928,1977071714,    5,  18.3,  37.0,eor
       4928,1977071715,    5,  19.1,  34.0,eor
       4928,1977071716,    5,  18.9,  34.0,eor
       4928,1977071717,    5,  18.6,  34.0,eor
       4928,1977071718,    5,  17.8,  36.0,eor
       4928,1977071719,    5,  17.1,  37.0,eor
       4928,1977071720,    5,  16.5,  40.0,eor
       4928,1977071721,    5,  15.1,  46.0,eor
       4928,1977071722,    5,  14.9,  49.0,eor
       4928,1977071723,    5,  14.8,  50.0,eor
       4928,1977071800,    5,  13.9,  46.0,eor
       4928,1977071801,    5,  13.4,  57.0,eor
       4928,1977071802,    5,  12.9,  60.0,eor
       4928,1977071803,    5,  12.9,  60.0,eor
       4928,1977071804,    5,  12.4,  64.0,eor
       4928,1977071805,    5,  11.2,  71.0,eor
       4928,1977071806,    5,  11.4,  72.0,eor
       4928,1977071807,    5,  14.0,  61.0,eor
       4928,1977071808,    5,  14.6,  56.0,eor
       4928,1977071809,    5,  13.9,  73.0,eor
       4928,1977071810,    5,  18.1,  53.0,eor
       4928,1977071811,    5,  17.7,  52.0,eor
       4928,1977071812,    5,  18.6,  48.0,eor
       4928,1977071813,    5,  19.5,  45.0,eor
       4928,1977071814,    5,  20.7,  38.0,eor
       4928,1977071815,    5,  21.8,  35.0,eor
       4928,1977071816,    5,  22.0,  35.0,eor
       4928,1977071817,    5,  21.2,  37.0,eor
       4928,1977071818,    5,  21.0,  38.0,eor
       4928,1977071819,    5,  19.8,  44.0,eor
       4928,1977071820,    5,  18.2,  48.0,eor
       4928,1977071821,    5,  18.3,  53.0,eor
       4928,1977071822,    5,  17.9,  56.0,eor
       4928,1977071823,    5,  17.9,  56.0,eor
       4928,1977071900,    5,  18.5,  54.0,eor
       4928,1977071901,    5,  18.1,  54.0,eor
       4928,1977071902,    5,  18.0,  60.0,eor
       4928,1977071903,    5,  15.5,  92.0,eor
       4928,1977071904,    5,  14.3,  92.0,eor
       4928,1977071905,    5,  13.7,  87.0,eor
       4928,1977071906,    5,  13.7,  80.0,eor
       4928,1977071907,    5,  13.7,  77.0,eor
       4928,1977071908,    5,  14.3,  69.0,eor
       4928,1977071909,    5,  15.3,  54.0,eor
       4928,1977071910,    5,  16.0,  44.0,eor
       4928,1977071911,    5,  17.3,  40.0,eor
       4928,1977071912,    5,  18.8,  33.0,eor
       4928,1977071913,    5,  19.8,  32.0,eor
       4928,1977071914,    5,  19.7,  31.0,eor
       4928,1977071915,    5,  20.3,  32.0,eor
       4928,1977071916,    5,  20.3,  32.0,eor
       4928,1977071917,    5,  19.3,  35.0,eor
       4928,1977071918,    5,  20.0,  34.0,eor
       4928,1977071919,    5,  19.7,  34.0,eor
       4928,1977071920,    5,  17.5,  44.0,eor
       4928,1977071921,    5,  16.3,  53.0,eor
       4928,1977071922,    5,  15.3,  59.0,eor
       4928,1977071923,    5,  15.0,  65.0,eor
       4928,1977072000,    5,  13.7,  72.0,eor
       4928,1977072001,    5,  13.7,  74.0,eor
       4928,1977072002,    5,  13.0,  80.0,eor
       4928,1977072003,    5,  12.5,  86.0,eor
       4928,1977072004,    5,  12.6,  87.0,eor
       4928,1977072005,    5,  12.7,  87.0,eor
       4928,1977072006,    5,  12.8,  84.0,eor
       4928,1977072007,    5,  13.7,  76.0,eor
       4928,1977072008,    5,  16.0,  64.0,eor
       4928,1977072009,    5,  18.5,  50.0,eor
       4928,1977072010,    5,  19.3,  45.0,eor
       4928,1977072011,    5,  19.0,  46.0,eor
       4928,1977072012,    5,  20.3,  42.0,eor
       4928,1977072013,    5,  20.8,  41.0,eor
       4928,1977072014,    5,  21.7,  37.0,eor
       4928,1977072015,    5,  20.8,  38.0,eor
       4928,1977072016,    5,  20.9,  41.0,eor
       4928,1977072017,    5,  20.5,  42.0,eor
       4928,1977072018,    5,  19.7,  44.0,eor
       4928,1977072019,    5,  18.5,  51.0,eor
       4928,1977072020,    5,  18.1,  53.0,eor
       4928,1977072021,    5,  17.7,  55.0,eor
       4928,1977072022,    5,  15.9,  70.0,eor
       4928,1977072023,    5,  15.0,  72.0,eor
       4928,1977072100,    5,  13.8,  89.0,eor
       4928,1977072101,    5,  12.2,  93.0,eor
       4928,1977072102,    5,  11.3,  94.0,eor
       4928,1977072103,    5,  11.5,  94.0,eor
       4928,1977072104,    5,  11.4,  93.0,eor
       4928,1977072105,    5,  11.2,  93.0,eor
       4928,1977072106,    5,  10.9,  92.0,eor
       4928,1977072107,    5,  12.3,  79.0,eor
       4928,1977072108,    5,  14.0,  70.0,eor
       4928,1977072109,    5,  14.2,  58.0,eor
       4928,1977072110,    5,  15.9,  48.0,eor
       4928,1977072111,    5,  16.7,  43.0,eor
       4928,1977072112,    5,  17.3,  38.0,eor
       4928,1977072113,    5,  18.3,  43.0,eor
       4928,1977072114,    5,  16.1,  47.0,eor
       4928,1977072115,    5,  16.6,  46.0,eor
       4928,1977072116,    5,  16.3,  56.0,eor
       4928,1977072117,    5,  16.1,  53.0,eor
       4928,1977072118,    5,  17.9,  44.0,eor
       4928,1977072119,    5,  17.0,  46.0,eor
       4928,1977072120,    5,  14.3,  68.0,eor
       4928,1977072121,    5,  13.7,  76.0,eor
       4928,1977072122,    5,  12.9,  84.0,eor
       4928,1977072123,    5,  12.4,  91.0,eor
       4928,1977072200,    5,  12.2,  84.0,eor
       4928,1977072201,    5,  11.7,  85.0,eor
       4928,1977072202,    5,  11.2,  85.0,eor
       4928,1977072203,    5,  11.1,  85.0,eor
       4928,1977072204,    5,  10.9,  85.0,eor
       4928,1977072205,    5,  10.1,  88.0,eor
       4928,1977072206,    5,   9.9,  94.0,eor
       4928,1977072207,    5,  10.7,  91.0,eor
       4928,1977072208,    5,  12.2,  81.0,eor
       4928,1977072209,    5,  13.9,  74.0,eor
       4928,1977072210,    5,  15.8,  61.0,eor
       4928,1977072211,    5,  17.0,  50.0,eor
       4928,1977072212,    5,  18.3,  44.0,eor
       4928,1977072213,    5,  18.7,  44.0,eor
       4928,1977072214,    5,  19.0,  37.0,eor
       4928,1977072215,    5,  19.3,  37.0,eor
       4928,1977072216,    5,  19.9,  35.0,eor
       4928,1977072217,    5,  20.0,  33.0,eor
       4928,1977072218,    5,  20.2,  33.0,eor
       4928,1977072219,    5,  19.5,  38.0,eor
       4928,1977072220,    5,  18.5,  44.0,eor
       4928,1977072221,    5,  16.9,  52.0,eor
       4928,1977072222,    5,  15.6,  61.0,eor
       4928,1977072223,    5,  14.9,  64.0,eor
       4928,1977072300,    5,  14.2,  68.0,eor
       4928,1977072301,    5,  14.1,  64.0,eor
       4928,1977072302,    5,  13.8,  78.0,eor
       4928,1977072303,    5,  13.2,  80.0,eor
       4928,1977072304,    5,  12.4,  85.0,eor
       4928,1977072305,    5,  11.8,  89.0,eor
       4928,1977072306,    5,  11.3,  89.0,eor
       4928,1977072307,    5,  12.9,  85.0,eor
       4928,1977072308,    5,  14.4,  72.0,eor
       4928,1977072309,    5,  17.0,  60.0,eor
       4928,1977072310,    5,  19.7,  47.0,eor
       4928,1977072311,    5,  19.7,  48.0,eor
       4928,1977072312,    5,  19.8,  52.0,eor
       4928,1977072313,    5,  20.8,  48.0,eor
       4928,1977072314,    5,  21.4,  45.0,eor
       4928,1977072315,    5,  22.1,  42.0,eor
       4928,1977072316,    5,  22.8,  40.0,eor
       4928,1977072317,    5,  23.9,  36.0,eor
       4928,1977072318,    5,  23.4,  37.0,eor
       4928,1977072319,    5,  23.1,  38.0,eor
       4928,1977072320,    5,  21.7,  45.0,eor
       4928,1977072321,    5,  20.4,  54.0,eor
       4928,1977072322,    5,  18.7,  62.0,eor
       4928,1977072323,    5,  18.1,  65.0,eor
       4928,1977072400,    5,  16.9,  76.0,eor
       4928,1977072401,    5,  16.1,  80.0,eor
       4928,1977072402,    5,  15.2,  83.0,eor
       4928,1977072403,    5,  14.9,  85.0,eor
       4928,1977072404,    5,  14.2,  86.0,eor
       4928,1977072405,    5,  14.3,  86.0,eor
       4928,1977072406,    5,  14.6,  85.0,eor
